PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO
LA RIOJA,VINCHINA,2024,17,20
LA RIOJA,ARAUCO,2024,18,3
LA RIOJA,CAPITAL,2024,18,916
LA RIOJA,CASTRO BARROS,2024,18,2
LA RIOJA,CHAMICAL,2024,18,2
LA RIOJA,CHILECITO,2024,18,24
LA RIOJA,CORONEL FELIPE VARELA,2024,18,3
LA RIOJA,FAMATINA,2024,18,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,18,2
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,18,2
LA RIOJA,GENERAL LAMADRID,2024,18,2
LA RIOJA,GENERAL OCAMPO,2024,18,1
LA RIOJA,GENERAL SAN MARTIN,2024,18,2
LA RIOJA,INDEPENDENCIA,2024,18,4
LA RIOJA,ROSARIO VERA PENALOZA,2024,18,4
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,18,2
LA RIOJA,SANAGASTA,2024,18,4
LA RIOJA,VINCHINA,2024,18,2
LA RIOJA,ARAUCO,2024,19,8
LA RIOJA,CAPITAL,2024,19,1091
LA RIOJA,CASTRO BARROS,2024,19,5
LA RIOJA,CHAMICAL,2024,19,4
LA RIOJA,CHILECITO,2024,19,14
LA RIOJA,CORONEL FELIPE VARELA,2024,19,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,19,3
LA RIOJA,GENERAL BELGRANO,2024,19,1
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,19,1
LA RIOJA,GENERAL OCAMPO,2024,19,1
LA RIOJA,GENERAL SAN MARTIN,2024,19,1
LA RIOJA,INDEPENDENCIA,2024,19,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,19,9
LA RIOJA,SANAGASTA,2024,19,3
LA RIOJA,VINCHINA,2024,19,1
LA RIOJA,ARAUCO,2024,20,17
LA RIOJA,CAPITAL,2024,20,1233
LA RIOJA,CASTRO BARROS,2024,20,14
LA RIOJA,CHAMICAL,2024,20,18
LA RIOJA,CHILECITO,2024,20,25
LA RIOJA,CORONEL FELIPE VARELA,2024,20,5
LA RIOJA,FAMATINA,2024,20,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,20,6
LA RIOJA,GENERAL BELGRANO,2024,20,11
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,20,2
LA RIOJA,GENERAL OCAMPO,2024,20,10
LA RIOJA,GENERAL SAN MARTIN,2024,20,1
LA RIOJA,INDEPENDENCIA,2024,20,11
LA RIOJA,ROSARIO VERA PENALOZA,2024,20,5
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,20,4
LA RIOJA,SANAGASTA,2024,20,10
LA RIOJA,CAPITAL,2024,21,170
LA RIOJA,CHILECITO,2024,21,2
LA RIOJA,CORONEL FELIPE VARELA,2024,21,1
LA RIOJA,FAMATINA,2024,21,1
LA RIOJA,INDEPENDENCIA,2024,21,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,21,2
LA RIOJA,ARAUCO,2024,22,3
LA RIOJA,CAPITAL,2024,22,259
LA RIOJA,CASTRO BARROS,2024,22,1
LA RIOJA,CHAMICAL,2024,22,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,22,2
LA RIOJA,INDEPENDENCIA,2024,22,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,22,5
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,22,1
LA RIOJA,SANAGASTA,2024,22,1
LA RIOJA,ARAUCO,2024,23,2
LA RIOJA,CAPITAL,2024,23,431
LA RIOJA,CASTRO BARROS,2024,23,1
LA RIOJA,CHAMICAL,2024,23,1
LA RIOJA,CHILECITO,2024,23,12
LA RIOJA,CORONEL FELIPE VARELA,2024,23,4
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,23,1
LA RIOJA,GENERAL BELGRANO,2024,23,1
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,23,2
LA RIOJA,INDEPENDENCIA,2024,23,2
LA RIOJA,ROSARIO VERA PENALOZA,2024,23,1
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,23,1
LA RIOJA,VINCHINA,2024,23,2
LA RIOJA,ARAUCO,2024,24,3
LA RIOJA,CAPITAL,2024,24,306
LA RIOJA,CASTRO BARROS,2024,24,4
LA RIOJA,CHAMICAL,2024,24,2
LA RIOJA,CHILECITO,2024,24,2
LA RIOJA,CORONEL FELIPE VARELA,2024,24,3
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,24,1
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,24,2
LA RIOJA,GENERAL LAMADRID,2024,24,1
LA RIOJA,GENERAL OCAMPO,2024,24,1
LA RIOJA,INDEPENDENCIA,2024,24,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,24,2
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,24,1
LA RIOJA,SANAGASTA,2024,24,1
LA RIOJA,CAPITAL,2024,25,30
LA RIOJA,CASTRO BARROS,2024,25,1
LA RIOJA,CORONEL FELIPE VARELA,2024,25,1
LA RIOJA,ARAUCO,2024,26,1
LA RIOJA,CAPITAL,2024,26,166
LA RIOJA,CHAMICAL,2024,26,1
LA RIOJA,CHILECITO,2024,26,3
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,26,1
LA RIOJA,GENERAL OCAMPO,2024,26,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,26,1
LA RIOJA,CAPITAL,2024,27,232
LA RIOJA,FAMATINA,2024,27,1
LA RIOJA,INDEPENDENCIA,2024,27,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,27,3
LA RIOJA,SAN BLAS DE LOS SAUCES,2024,27,1
LA RIOJA,SANAGASTA,2024,27,1
LA RIOJA,VINCHINA,2024,27,1
LA RIOJA,CAPITAL,2024,28,4
LA RIOJA,CAPITAL,2024,29,95
LA RIOJA,CHAMICAL,2024,29,1
LA RIOJA,CAPITAL,2024,30,291
LA RIOJA,CASTRO BARROS,2024,30,3
LA RIOJA,CHAMICAL,2024,30,3
LA RIOJA,CORONEL FELIPE VARELA,2024,30,2
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,30,2
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,30,2
LA RIOJA,GENERAL LAMADRID,2024,30,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,30,2
LA RIOJA,SANAGASTA,2024,30,2
LA RIOJA,CAPITAL,2024,31,224
LA RIOJA,CASTRO BARROS,2024,31,1
LA RIOJA,CHAMICAL,2024,31,1
LA RIOJA,CHILECITO,2024,31,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,31,1
LA RIOJA,GENERAL JUAN F. QUIROGA,2024,31,1
LA RIOJA,GENERAL OCAMPO,2024,31,1
LA RIOJA,INDEPENDENCIA,2024,31,2
LA RIOJA,SANAGASTA,2024,31,1
LA RIOJA,ARAUCO,2024,32,1
LA RIOJA,CAPITAL,2024,32,145
LA RIOJA,CASTRO BARROS,2024,32,1
LA RIOJA,FAMATINA,2024,32,1
LA RIOJA,CAPITAL,2024,33,92
LA RIOJA,CHAMICAL,2024,33,1
LA RIOJA,GENERAL ANGEL V. PENALOZA,2024,33,2
LA RIOJA,GENERAL OCAMPO,2024,33,1
LA RIOJA,INDEPENDENCIA,2024,33,1
LA RIOJA,ROSARIO VERA PENALOZA,2024,33,1
LA RIOJA,SANAGASTA,2024,33,1
LA RIOJA,CAPITAL,2024,34,98
LA RIOJA,CAPITAL,2024,36,5
LA RIOJA,CHILECITO,2024,37,1
LA RIOJA,CAPITAL,2024,39,1
LA RIOJA,CAPITAL,2024,42,2
LA RIOJA,CAPITAL,2024,43,1
LA RIOJA,CAPITAL,2024,44,2
LA RIOJA,CAPITAL,2024,45,4
LA RIOJA,CAPITAL,2024,46,2
LA RIOJA,CAPITAL,2024,48,2
LA RIOJA,CAPITAL,2024,49,4
LA RIOJA,ARAUCO,2024,50,1
LA RIOJA,CAPITAL,2024,50,3
LA RIOJA,CAPITAL,2024,51,5
LA RIOJA,CHILECITO,2024,51,1
LA RIOJA,CAPITAL,2024,52,6
LA RIOJA,CHILECITO,2024,52,1
LA RIOJA,CAPITAL,2025,1,8
LA RIOJA,ARAUCO,2025,2,1
LA RIOJA,CAPITAL,2025,2,6
LA RIOJA,CAPITAL,2025,3,6
LA RIOJA,CHILECITO,2025,3,2
LA RIOJA,ROSARIO VERA PENALOZA,2025,3,1
LA RIOJA,CAPITAL,2025,4,7
LA RIOJA,CHILECITO,2025,4,1
LA RIOJA,CAPITAL,2025,5,16
LA RIOJA,CAPITAL,2025,6,30
LA RIOJA,CHILECITO,2025,6,1
LA RIOJA,CAPITAL,2025,7,29
LA RIOJA,CHILECITO,2025,7,1
MENDOZA,MAIPU,2020,5,1
MENDOZA,CAPITAL,2020,8,1
MENDOZA,SAN MARTIN,2020,8,1
MENDOZA,SAN RAFAEL,2020,11,1
MENDOZA,MAIPU,2020,15,1
MENDOZA,MAIPU,2020,16,1
MENDOZA,SAN RAFAEL,2020,16,1
MENDOZA,LUJAN DE CUYO,2020,20,1
MENDOZA,GUAYMALLEN,2020,21,1
MENDOZA,MAIPU,2022,8,1
MENDOZA,GUAYMALLEN,2023,4,1
MENDOZA,CAPITAL,2023,13,1
MENDOZA,LAS HERAS,2023,13,1
MENDOZA,LAVALLE,2023,15,1
MENDOZA,MAIPU,2023,15,2
MENDOZA,CAPITAL,2023,16,2
MENDOZA,GODOY CRUZ,2023,16,2
MENDOZA,LAVALLE,2023,16,1
MENDOZA,MAIPU,2023,16,4
MENDOZA,TUNUYAN,2023,16,1
MENDOZA,LUJAN DE CUYO,2023,17,1
MENDOZA,MAIPU,2023,17,1
MENDOZA,LAS HERAS,2023,18,2
MENDOZA,LUJAN DE CUYO,2023,18,1
MENDOZA,TUNUYAN,2023,18,1
MENDOZA,GUAYMALLEN,2023,19,2
MENDOZA,GUAYMALLEN,2023,20,1
MENDOZA,LAS HERAS,2023,20,1
MENDOZA,LAS HERAS,2023,21,1
MENDOZA,GODOY CRUZ,2023,22,2
MENDOZA,CAPITAL,2023,24,1
MENDOZA,TUNUYAN,2023,50,1
MENDOZA,LAS HERAS,2023,51,1
MENDOZA,GODOY CRUZ,2024,1,1
MENDOZA,LAS HERAS,2024,1,2
MENDOZA,SAN MARTIN,2024,1,1
MENDOZA,GODOY CRUZ,2024,2,2
MENDOZA,GUAYMALLEN,2024,2,2
MENDOZA,GUAYMALLEN,2024,3,3
MENDOZA,CAPITAL,2024,4,1
MENDOZA,GODOY CRUZ,2024,4,1
MENDOZA,GUAYMALLEN,2024,4,3
MENDOZA,LUJAN DE CUYO,2024,4,2
MENDOZA,RIVADAVIA,2024,4,1
MENDOZA,CAPITAL,2024,5,2
MENDOZA,GODOY CRUZ,2024,5,2
MENDOZA,LAS HERAS,2024,5,1
MENDOZA,MAIPU,2024,5,2
MENDOZA,CAPITAL,2024,6,3
MENDOZA,GODOY CRUZ,2024,7,2
MENDOZA,GUAYMALLEN,2024,7,1
MENDOZA,LUJAN DE CUYO,2024,7,1
MENDOZA,SAN RAFAEL,2024,7,1
MENDOZA,CAPITAL,2024,8,1
MENDOZA,GODOY CRUZ,2024,8,1
MENDOZA,GUAYMALLEN,2024,8,2
MENDOZA,JUNIN,2024,8,1
MENDOZA,LAS HERAS,2024,8,2
MENDOZA,SAN MARTIN,2024,8,1
MENDOZA,SAN RAFAEL,2024,8,1
MENDOZA,CAPITAL,2024,9,2
MENDOZA,GUAYMALLEN,2024,9,8
MENDOZA,LA PAZ,2024,9,1
MENDOZA,LAS HERAS,2024,9,1
MENDOZA,LUJAN DE CUYO,2024,9,1
MENDOZA,TUNUYAN,2024,9,1
MENDOZA,TUPUNGATO,2024,9,1
MENDOZA,CAPITAL,2024,10,4
MENDOZA,GENERAL ALVEAR,2024,10,1
MENDOZA,GODOY CRUZ,2024,10,9
MENDOZA,GUAYMALLEN,2024,10,18
MENDOZA,LAS HERAS,2024,10,3
MENDOZA,MAIPU,2024,10,3
MENDOZA,SAN RAFAEL,2024,10,3
MENDOZA,TUNUYAN,2024,10,2
MENDOZA,CAPITAL,2024,11,25
MENDOZA,GENERAL ALVEAR,2024,11,2
MENDOZA,GODOY CRUZ,2024,11,26
MENDOZA,GUAYMALLEN,2024,11,73
MENDOZA,JUNIN,2024,11,1
MENDOZA,LAS HERAS,2024,11,15
MENDOZA,LAVALLE,2024,11,2
MENDOZA,LUJAN DE CUYO,2024,11,3
MENDOZA,MAIPU,2024,11,6
MENDOZA,SAN RAFAEL,2024,11,4
MENDOZA,TUPUNGATO,2024,11,1
MENDOZA,CAPITAL,2024,12,49
MENDOZA,GENERAL ALVEAR,2024,12,1
MENDOZA,GODOY CRUZ,2024,12,52
MENDOZA,GUAYMALLEN,2024,12,222
MENDOZA,LA PAZ,2024,12,1
MENDOZA,LAS HERAS,2024,12,47
MENDOZA,LAVALLE,2024,12,1
MENDOZA,LUJAN DE CUYO,2024,12,10
MENDOZA,MAIPU,2024,12,12
MENDOZA,RIVADAVIA,2024,12,2
MENDOZA,SAN CARLOS,2024,12,1
MENDOZA,SAN MARTIN,2024,12,2
MENDOZA,SAN RAFAEL,2024,12,7
MENDOZA,TUNUYAN,2024,12,4
MENDOZA,TUPUNGATO,2024,12,2
MENDOZA,CAPITAL,2024,13,72
MENDOZA,GENERAL ALVEAR,2024,13,2
MENDOZA,GODOY CRUZ,2024,13,84
MENDOZA,GUAYMALLEN,2024,13,207
MENDOZA,JUNIN,2024,13,1
MENDOZA,LAS HERAS,2024,13,64
MENDOZA,LAVALLE,2024,13,1
MENDOZA,LUJAN DE CUYO,2024,13,13
MENDOZA,MAIPU,2024,13,22
MENDOZA,MALARGUE,2024,13,2
MENDOZA,RIVADAVIA,2024,13,4
MENDOZA,SAN CARLOS,2024,13,2
MENDOZA,SAN MARTIN,2024,13,2
MENDOZA,SAN RAFAEL,2024,13,36
MENDOZA,TUNUYAN,2024,13,2
MENDOZA,TUPUNGATO,2024,13,1
MENDOZA,CAPITAL,2024,14,136
MENDOZA,GENERAL ALVEAR,2024,14,1
MENDOZA,GODOY CRUZ,2024,14,145
MENDOZA,GUAYMALLEN,2024,14,326
MENDOZA,JUNIN,2024,14,1
MENDOZA,LA PAZ,2024,14,2
MENDOZA,LAS HERAS,2024,14,192
MENDOZA,LAVALLE,2024,14,4
MENDOZA,LUJAN DE CUYO,2024,14,14
MENDOZA,MAIPU,2024,14,17
MENDOZA,RIVADAVIA,2024,14,4
MENDOZA,SAN CARLOS,2024,14,3
MENDOZA,SAN MARTIN,2024,14,3
MENDOZA,SAN RAFAEL,2024,14,5
MENDOZA,TUNUYAN,2024,14,4
MENDOZA,TUPUNGATO,2024,14,1
MENDOZA,CAPITAL,2024,15,149
MENDOZA,GENERAL ALVEAR,2024,15,2
MENDOZA,GODOY CRUZ,2024,15,123
MENDOZA,GUAYMALLEN,2024,15,320
MENDOZA,JUNIN,2024,15,1
MENDOZA,LA PAZ,2024,15,1
MENDOZA,LAS HERAS,2024,15,344
MENDOZA,LAVALLE,2024,15,3
MENDOZA,LUJAN DE CUYO,2024,15,20
MENDOZA,MAIPU,2024,15,25
MENDOZA,RIVADAVIA,2024,15,1
MENDOZA,SAN CARLOS,2024,15,1
MENDOZA,SAN MARTIN,2024,15,3
MENDOZA,SAN RAFAEL,2024,15,40
MENDOZA,TUPUNGATO,2024,15,1
MENDOZA,CAPITAL,2024,16,127
MENDOZA,GENERAL ALVEAR,2024,16,2
MENDOZA,GODOY CRUZ,2024,16,136
MENDOZA,GUAYMALLEN,2024,16,234
MENDOZA,JUNIN,2024,16,1
MENDOZA,LAS HERAS,2024,16,171
MENDOZA,LAVALLE,2024,16,4
MENDOZA,LUJAN DE CUYO,2024,16,10
MENDOZA,MAIPU,2024,16,11
MENDOZA,RIVADAVIA,2024,16,3
MENDOZA,SAN CARLOS,2024,16,3
MENDOZA,SAN MARTIN,2024,16,6
MENDOZA,SAN RAFAEL,2024,16,17
MENDOZA,TUNUYAN,2024,16,3
MENDOZA,TUPUNGATO,2024,16,4
MENDOZA,CAPITAL,2024,17,65
MENDOZA,GENERAL ALVEAR,2024,17,1
MENDOZA,GODOY CRUZ,2024,17,56
MENDOZA,GUAYMALLEN,2024,17,115
MENDOZA,JUNIN,2024,17,2
MENDOZA,LAS HERAS,2024,17,64
MENDOZA,LAVALLE,2024,17,2
MENDOZA,LUJAN DE CUYO,2024,17,6
MENDOZA,MAIPU,2024,17,8
MENDOZA,SAN MARTIN,2024,17,2
MENDOZA,TUNUYAN,2024,17,1
MENDOZA,CAPITAL,2024,18,26
MENDOZA,GODOY CRUZ,2024,18,46
MENDOZA,GUAYMALLEN,2024,18,48
MENDOZA,LAS HERAS,2024,18,33
MENDOZA,LUJAN DE CUYO,2024,18,4
MENDOZA,MAIPU,2024,18,3
MENDOZA,MALARGUE,2024,18,1
MENDOZA,SAN RAFAEL,2024,18,2
MENDOZA,SANTA ROSA,2024,18,1
MENDOZA,CAPITAL,2024,19,10
MENDOZA,GODOY CRUZ,2024,19,12
MENDOZA,GUAYMALLEN,2024,19,44
MENDOZA,LAS HERAS,2024,19,19
MENDOZA,LAVALLE,2024,19,1
MENDOZA,LUJAN DE CUYO,2024,19,1
MENDOZA,MAIPU,2024,19,3
MENDOZA,MALARGUE,2024,19,1
MENDOZA,SAN MARTIN,2024,19,1
MENDOZA,SAN RAFAEL,2024,19,1
MENDOZA,TUNUYAN,2024,19,1
MENDOZA,CAPITAL,2024,20,20
MENDOZA,GODOY CRUZ,2024,20,15
MENDOZA,GUAYMALLEN,2024,20,14
MENDOZA,LAS HERAS,2024,20,19
MENDOZA,LUJAN DE CUYO,2024,20,1
MENDOZA,MAIPU,2024,20,1
MENDOZA,RIVADAVIA,2024,20,2
MENDOZA,SAN RAFAEL,2024,20,1
MENDOZA,CAPITAL,2024,21,1
MENDOZA,GODOY CRUZ,2024,21,7
MENDOZA,GUAYMALLEN,2024,21,9
MENDOZA,LAS HERAS,2024,21,1
MENDOZA,LUJAN DE CUYO,2024,21,1
MENDOZA,MAIPU,2024,21,1
MENDOZA,RIVADAVIA,2024,21,1
MENDOZA,SAN CARLOS,2024,21,1
MENDOZA,CAPITAL,2024,22,6
MENDOZA,GODOY CRUZ,2024,22,1
MENDOZA,GUAYMALLEN,2024,22,53
MENDOZA,LAS HERAS,2024,22,2
MENDOZA,LUJAN DE CUYO,2024,22,1
MENDOZA,TUNUYAN,2024,22,1
MENDOZA,CAPITAL,2024,23,1
MENDOZA,GUAYMALLEN,2024,23,4
MENDOZA,MAIPU,2024,23,1
MENDOZA,SAN RAFAEL,2024,23,1
MENDOZA,SAN RAFAEL,2024,24,2
MENDOZA,GUAYMALLEN,2024,25,4
MENDOZA,GUAYMALLEN,2024,26,21
MENDOZA,LAS HERAS,2024,26,1
MENDOZA,GUAYMALLEN,2024,27,1
MENDOZA,JUNIN,2024,27,1
MENDOZA,RIVADAVIA,2024,27,1
MENDOZA,TUNUYAN,2024,27,1
MENDOZA,TUPUNGATO,2024,27,1
MENDOZA,GUAYMALLEN,2024,28,1
MENDOZA,LAS HERAS,2024,28,1
MENDOZA,LUJAN DE CUYO,2024,28,1
MENDOZA,MAIPU,2024,28,1
MENDOZA,GUAYMALLEN,2024,31,1
MENDOZA,RIVADAVIA,2024,31,1
MENDOZA,SAN CARLOS,2024,31,1
MENDOZA,SAN MARTIN,2024,31,1
MENDOZA,TUNUYAN,2024,31,5
MENDOZA,RIVADAVIA,2024,32,2
MENDOZA,SAN CARLOS,2024,32,1
MENDOZA,TUNUYAN,2024,32,2
MENDOZA,SAN RAFAEL,2024,33,1
MENDOZA,GODOY CRUZ,2024,39,1
MENDOZA,LUJAN DE CUYO,2024,40,1
MENDOZA,GODOY CRUZ,2024,41,1
MENDOZA,GUAYMALLEN,2024,42,1
MENDOZA,GODOY CRUZ,2024,43,1
MENDOZA,LAS HERAS,2024,43,1
MENDOZA,GODOY CRUZ,2024,44,1
MENDOZA,GUAYMALLEN,2024,44,1
MENDOZA,LAS HERAS,2024,44,1
MENDOZA,LUJAN DE CUYO,2024,44,1
MENDOZA,MAIPU,2024,44,1
MENDOZA,GODOY CRUZ,2024,45,1
MENDOZA,GUAYMALLEN,2024,45,1
MENDOZA,LAS HERAS,2024,45,1
MENDOZA,LUJAN DE CUYO,2024,45,1
MENDOZA,CAPITAL,2024,46,1
MENDOZA,GODOY CRUZ,2024,46,1
MENDOZA,GUAYMALLEN,2024,46,1
MENDOZA,LAS HERAS,2024,46,1
MENDOZA,LUJAN DE CUYO,2024,46,1
MENDOZA,MAIPU,2024,46,1
MENDOZA,CAPITAL,2024,47,1
MENDOZA,GODOY CRUZ,2024,47,1
MENDOZA,GUAYMALLEN,2024,47,1
MENDOZA,LAS HERAS,2024,47,1
MENDOZA,LUJAN DE CUYO,2024,47,1
MENDOZA,MAIPU,2024,47,1
MENDOZA,CAPITAL,2024,48,1
MENDOZA,GODOY CRUZ,2024,48,1
MENDOZA,GUAYMALLEN,2024,48,1
MENDOZA,LAS HERAS,2024,48,1
MENDOZA,LUJAN DE CUYO,2024,48,1
MENDOZA,MAIPU,2024,48,1
MENDOZA,CAPITAL,2024,49,1
MENDOZA,GODOY CRUZ,2024,49,1
MENDOZA,GUAYMALLEN,2024,49,1
MENDOZA,LAS HERAS,2024,49,1
MENDOZA,LUJAN DE CUYO,2024,49,1
MENDOZA,MAIPU,2024,49,1
MENDOZA,CAPITAL,2024,50,1
MENDOZA,GODOY CRUZ,2024,50,2
MENDOZA,GUAYMALLEN,2024,50,2
MENDOZA,LAS HERAS,2024,50,1
MENDOZA,LUJAN DE CUYO,2024,50,1
MENDOZA,MAIPU,2024,50,1
MENDOZA,CAPITAL,2024,51,1
MENDOZA,GODOY CRUZ,2024,51,1
MENDOZA,GUAYMALLEN,2024,51,1
MENDOZA,LAS HERAS,2024,51,1
MENDOZA,LUJAN DE CUYO,2024,51,1
MENDOZA,MAIPU,2024,51,1
MENDOZA,GODOY CRUZ,2024,52,1
MENDOZA,GUAYMALLEN,2024,52,1
MENDOZA,LAS HERAS,2024,52,1
MENDOZA,LUJAN DE CUYO,2024,52,1
MENDOZA,MAIPU,2024,52,1
MENDOZA,CAPITAL,2025,1,1
MENDOZA,GUAYMALLEN,2025,1,1
MENDOZA,LUJAN DE CUYO,2025,1,1
MENDOZA,MAIPU,2025,1,1
MENDOZA,CAPITAL,2025,2,1
MENDOZA,GODOY CRUZ,2025,2,1
MENDOZA,GUAYMALLEN,2025,2,1
MENDOZA,LAS HERAS,2025,2,1
MENDOZA,LUJAN DE CUYO,2025,2,1
MENDOZA,MAIPU,2025,2,1
MENDOZA,GODOY CRUZ,2025,3,1
MENDOZA,GUAYMALLEN,2025,3,1
MENDOZA,LAS HERAS,2025,3,1
MENDOZA,LUJAN DE CUYO,2025,3,1
MENDOZA,MAIPU,2025,3,1
MENDOZA,GODOY CRUZ,2025,4,1
MENDOZA,GUAYMALLEN,2025,4,2
MENDOZA,LUJAN DE CUYO,2025,4,1
MENDOZA,MAIPU,2025,4,1
MENDOZA,CAPITAL,2025,5,1
MENDOZA,GODOY CRUZ,2025,5,1
MENDOZA,GUAYMALLEN,2025,5,1
MENDOZA,LAS HERAS,2025,5,1
MENDOZA,GODOY CRUZ,2025,6,1
MENDOZA,GUAYMALLEN,2025,6,1
MENDOZA,LAS HERAS,2025,6,1
MENDOZA,GUAYMALLEN,2025,7,1
MENDOZA,LAS HERAS,2025,7,1
MENDOZA,MAIPU,2025,7,1
MISIONES,CAPITAL,2018,20,3
MISIONES,LIBERTADOR GRL. SAN MARTIN,2018,20,16
MISIONES,CAPITAL,2018,22,1
MISIONES,IGUAZU,2018,22,2
MISIONES,LEANDRO N. ALEM,2018,22,1
MISIONES,OBERA,2018,22,1
MISIONES,CAPITAL,2018,23,16
MISIONES,IGUAZU,2018,23,1
MISIONES,LIBERTADOR GRL. SAN MARTIN,2018,23,30
MISIONES,CANDELARIA,2018,24,1
MISIONES,CAPITAL,2018,24,10
MISIONES,IGUAZU,2018,24,3
MISIONES,LIBERTADOR GRL. SAN MARTIN,2018,24,3
MISIONES,MONTECARLO,2018,24,1
MISIONES,CAPITAL,2018,25,7
MISIONES,ELDORADO,2018,25,1
MISIONES,CAPITAL,2018,26,9
MISIONES,LIBERTADOR GRL. SAN MARTIN,2018,26,12
MISIONES,SAN IGNACIO,2018,26,1
MISIONES,IGUAZU,2018,32,2
MISIONES,ELDORADO,2018,34,1
MISIONES,IGUAZU,2018,34,5
MISIONES,MONTECARLO,2018,34,1
MISIONES,CANDELARIA,2018,35,1
MISIONES,IGUAZU,2018,38,1
MISIONES,ELDORADO,2018,45,1
MISIONES,IGUAZU,2018,45,1
MISIONES,SAN PEDRO,2018,46,1
MISIONES,CAPITAL,2018,49,1
MISIONES,APOSTOLES,2018,51,1
MISIONES,CAINGUAS,2018,51,1
MISIONES,CANDELARIA,2018,51,1
MISIONES,CAPITAL,2018,51,21
MISIONES,ELDORADO,2018,51,2
MISIONES,GENERAL MANUEL BELGRANO,2018,51,1
MISIONES,IGUAZU,2018,51,10
MISIONES,LIBERTADOR GRL. SAN MARTIN,2018,51,1
MISIONES,APOSTOLES,2018,52,1
MISIONES,CAPITAL,2018,52,14
MISIONES,ELDORADO,2018,52,1
MISIONES,GUARANI,2018,52,1
MISIONES,SAN IGNACIO,2018,52,1
MISIONES,SAN PEDRO,2018,52,1
MISIONES,CAPITAL,2019,2,1
MISIONES,IGUAZU,2019,4,1
MISIONES,LIBERTADOR GRL. SAN MARTIN,2019,5,1
MISIONES,ELDORADO,2019,6,1
MISIONES,GENERAL MANUEL BELGRANO,2019,6,3
MISIONES,IGUAZU,2019,6,15
MISIONES,SAN PEDRO,2019,6,1
MISIONES,APOSTOLES,2019,7,2
MISIONES,CAINGUAS,2019,7,1
MISIONES,CANDELARIA,2019,7,1
MISIONES,CAPITAL,2019,7,22
MISIONES,ELDORADO,2019,7,5
MISIONES,GUARANI,2019,7,1
MISIONES,IGUAZU,2019,7,7
MISIONES,LEANDRO N. ALEM,2019,7,2
MISIONES,MONTECARLO,2019,7,1
MISIONES,SAN IGNACIO,2019,7,1
MISIONES,CANDELARIA,2019,8,1
MISIONES,CAPITAL,2019,8,5
MISIONES,ELDORADO,2019,8,1
MISIONES,IGUAZU,2019,8,5
MISIONES,SAN IGNACIO,2019,8,1
MISIONES,GENERAL MANUEL BELGRANO,2019,9,1
MISIONES,IGUAZU,2019,9,7
MISIONES,CAPITAL,2019,11,2
MISIONES,ELDORADO,2019,11,12
MISIONES,GENERAL MANUEL BELGRANO,2019,11,2
MISIONES,GUARANI,2019,11,1
MISIONES,IGUAZU,2019,11,26
MISIONES,LIBERTADOR GRL. SAN MARTIN,2019,11,1
MISIONES,MONTECARLO,2019,11,1
MISIONES,SAN PEDRO,2019,11,7
MISIONES,APOSTOLES,2019,12,1
MISIONES,CANDELARIA,2019,12,1
MISIONES,CAPITAL,2019,12,21
MISIONES,ELDORADO,2019,12,4
MISIONES,GENERAL MANUEL BELGRANO,2019,12,2
MISIONES,IGUAZU,2019,12,24
MISIONES,LIBERTADOR GRL. SAN MARTIN,2019,12,3
MISIONES,SAN IGNACIO,2019,12,1
MISIONES,SAN PEDRO,2019,12,1
MISIONES,CAPITAL,2019,13,2
MISIONES,GUARANI,2019,13,2
MISIONES,IGUAZU,2019,13,1
MISIONES,APOSTOLES,2019,14,1
MISIONES,ELDORADO,2019,14,1
MISIONES,GENERAL MANUEL BELGRANO,2019,14,2
MISIONES,IGUAZU,2019,14,38
MISIONES,SAN PEDRO,2019,14,1
MISIONES,CAINGUAS,2019,15,1
MISIONES,CANDELARIA,2019,15,1
MISIONES,CAPITAL,2019,15,20
MISIONES,ELDORADO,2019,15,1
